id,title,type,genres,averageRating,numVotes,releaseYear,
tt21056886,Scavengers Reign,tvseries,"Adventure, Animation, Drama",8.6,24317,2023
tt4082744,Detectorists,tvseries,Comedy,8.6,22474,2014
tt2244495,The Eric Andre Show,tvseries,"Comedy, Talk-Show",8.6,22440,2012
tt0129690,I'm Alan Partridge,tvseries,Comedy,8.6,22416,1997
tt0421291,Avrupa Yakasi,tvseries,Comedy,8.6,21946,2004
tt2311418,Isler Güçler,tvseries,Comedy,8.6,21497,2012
tt8050756,The Owl House,tvseries,"Action, Adventure, Animation",8.6,21173,2020
tt7278862,My Brilliant Friend,tvseries,Drama,8.6,19479,2018
tt0310455,Foyle's War,tvseries,"Crime, Drama, Mystery",8.6,18905,2002
tt1513168,Through the Wormhole,tvseries,Documentary,8.6,18621,2010
tt10590066,All Creatures Great & Small,tvseries,"Comedy, Drama",8.6,18242,2020
tt9814458,Bandish Bandits,tvseries,"Drama, Music, Romance",8.6,17893,2020
tt3671754,Kardes Payi,tvseries,Comedy,8.6,17455,2014
tt8317568,Broken But Beautiful,tvseries,"Drama, Romance",8.6,17234,2018
tt0080306,Yes Minister,tvseries,Comedy,8.6,17117,1980
tt0203082,Rurouni Kenshin: Trust and Betrayal,tvseries,"Action, Adventure, Animation",8.6,16642,1999
tt17513352,Twenty Five Twenty One,tvseries,"Drama, Romance",8.6,15620,2022
tt0403778,Long Way Round,tvseries,"Adventure, Documentary",8.6,15611,2004
tt15614372,Tear Along the Dotted Line,tvseries,"Animation, Comedy, Drama",8.6,15217,2021
tt6385540,Hilda,tvseries,"Adventure, Animation, Drama",8.6,14536,2018
tt0120570,From the Earth to the Moon,tvseries,"Action, Drama, History",8.6,13520,1998
tt1877368,The Great British Baking Show,tvseries,"Game-Show, Reality-TV",8.6,13359,2010
tt0086831,"Yes, Prime Minister",tvseries,Comedy,8.6,13339,1986
tt13634792,Mouse,tvseries,"Action, Crime, Mystery",8.6,12562,2021
tt5320412,Moon Lovers: Scarlet Heart Ryeo,tvseries,"Action, Drama, Fantasy",8.6,12360,2016
tt13400006,Mr. Queen,tvseries,"Comedy, Fantasy, Romance",8.6,11864,2020
tt0118273,Brass Eye,tvseries,Comedy,8.6,11790,1997
tt9103932,Greatest Events of WWII in Colour,tvseries,"Documentary, History, War",8.6,11529,2019
tt8254348,ImMATURE,tvseries,"Comedy, Drama, Romance",8.6,10490,2019
tt31862849,Very Parivarik,tvseries,Comedy,8.6,10415,2024
tt0426719,Hunter x Hunter,tvseries,"Action, Adventure, Animation",8.6,10243,1999
tt4580372,Merlí,tvseries,"Comedy, Drama, Romance",8.6,10229,2015
tt9304350,Fruits Basket,tvseries,"Animation, Comedy, Drama",8.6,10204,2019
tt2306299,Vikings,tvseries,"Action, Adventure, Drama",8.5,601604,2013
tt10048342,The Queen's Gambit,tvseries,Drama,8.5,586109,2020
tt0475784,Westworld,tvseries,"Drama, Mystery, Sci-Fi",8.5,541791,2016
tt1442437,Modern Family,tvseries,"Comedy, Drama, Romance",8.5,501323,2009
tt4158110,Mr. Robot,tvseries,"Crime, Drama, Thriller",8.5,429812,2015
tt5071412,Ozark,tvseries,"Crime, Drama, Thriller",8.5,358610,2017
tt6763664,The Haunting of Hill House,tvseries,"Drama, Horror, Mystery",8.5,300834,2018
tt1586680,Shameless,tvseries,"Comedy, Drama",8.5,299631,2011
tt1439629,Community,tvseries,Comedy,8.5,299446,2009
tt2243973,Hannibal,tvseries,"Crime, Drama, Horror",8.5,284158,2013
tt0149460,Futurama,tvseries,"Adventure, Animation, Comedy",8.5,266792,1999
tt1442449,Spartacus,tvseries,"Action, Adventure, Biography",8.5,261703,2010
tt0436992,Doctor Who,tvseries,"Adventure, Drama, Sci-Fi",8.5,252666,2005
tt1839578,Person of Interest,tvseries,"Action, Crime, Drama",8.5,193700,2011
tt3230854,The Expanse,tvseries,"Drama, Mystery, Sci-Fi",8.5,177711,2015
tt4179452,The Last Kingdom,tvseries,"Action, Drama, History",8.5,172576,2015
tt2575988,Silicon Valley,tvseries,Comedy,8.5,170086,2014
tt0487831,The IT Crowd,tvseries,Comedy,8.5,167616,2006
tt3526078,Schitt's Creek,tvseries,Comedy,8.5,152742,2015
tt1758429,Spartacus: Gods of the Arena,tvseries,"Action, Adventure, Biography",8.5,148003,2011
tt12343534,Jujutsu Kaisen,tvseries,"Action, Adventure, Animation",8.5,135337,2020
tt0290978,The Office,tvseries,"Comedy, Drama",8.5,125773,2001
tt5189670,Making a Murderer,tvseries,"Crime, Documentary",8.5,104416,2015
tt6077448,Sacred Games,tvseries,"Action, Crime, Drama",8.5,94294,2018
tt0112159,Neon Genesis Evangelion,tvseries,"Action, Animation, Drama",8.5,91294,1995
tt3502248,Bosch,tvseries,"Crime, Drama",8.5,86202,2014
tt10638036,Heartstopper,tvseries,"Drama, Romance",8.5,83614,2022
tt1492966,Louie,tvseries,"Comedy, Drama",8.5,83042,2010
tt0314979,Battlestar Galactica,tvseries,"Action, Adventure, Drama",8.5,81649,2003
tt0421357,Fullmetal Alchemist,tvseries,"Action, Adventure, Animation",8.5,79764,2003
tt4093826,Twin Peaks,tvseries,"Crime, Drama, Horror",8.5,78561,2017
tt0088509,Dragon Ball,tvseries,"Action, Adventure, Animation",8.5,69086,1986
tt11912196,Asur: Welcome to Your Dark Side,tvseries,"Crime, Drama, Mystery",8.5,67235,2020
tt0863046,Flight of the Conchords,tvseries,"Comedy, Music, Musical",8.5,67083,2007
tt0280249,Dragon Ball,tvseries,"Action, Adventure, Animation",8.5,67015,1995
tt3428912,Happy Valley,tvseries,"Crime, Drama, Thriller",8.5,66964,2014
tt0068098,M*A*S*H,tvseries,"Comedy, Drama, War",8.5,65405,1972
tt7120662,Derry Girls,tvseries,Comedy,8.5,64754,2018
tt1710308,Regular Show,tvseries,"Action, Adventure, Animation",8.5,62217,2010
tt0278238,Samurai Jack,tvseries,"Action, Adventure, Animation",8.5,61491,2001
tt0187664,Spaced,tvseries,Comedy,8.5,58583,1999
tt0423731,Samurai Champloo,tvseries,"Action, Adventure, Animation",8.5,57415,2004
tt2937900,The Knick,tvseries,"Drama, History",8.5,53451,2014
tt0275137,Justice League,tvseries,"Action, Adventure, Animation",8.5,53160,2001
tt8289930,Formula 1: Drive to Survive,tvseries,"Documentary, Sport",8.5,53006,2019
tt0290988,Trailer Park Boys,tvseries,"Comedy, Crime",8.5,52509,2001
tt0402711,Boston Legal,tvseries,"Comedy, Crime, Drama",8.5,50944,2004
tt5897304,Mob Psycho 100,tvseries,"Action, Animation, Comedy",8.5,50102,2016
tt0237123,Coupling,tvseries,"Comedy, Romance",8.5,48341,2000
tt0163507,Whose Line Is It Anyway?,tvseries,"Comedy, Game-Show",8.5,47141,1998
tt3895150,Your Lie in April,tvseries,"Animation, Comedy, Drama",8.5,40372,2014
tt2359704,JoJo's Bizarre Adventure,tvseries,"Action, Adventure, Animation",8.5,38544,2012
tt0373732,The Boondocks,tvseries,"Action, Animation, Comedy",8.5,37091,2005
tt12714854,Mumbai Diaries,tvseries,"Drama, Thriller",8.5,30882,2021
tt1526318,Borgen,tvseries,Drama,8.5,30637,2010
tt11301642,Ethos,tvseries,"Drama, Thriller",8.5,30156,2020
tt1299368,Southland,tvseries,"Crime, Drama, Thriller",8.5,29600,2009
tt0043208,I Love Lucy,tvseries,Comedy,8.5,29500,1951
tt10802170,The Rehearsal,tvseries,"Comedy, Documentary",8.5,27288,2022
tt9398466,Delhi Crime,tvseries,"Crime, Drama",8.5,26960,2019
tt16296870,The Railway Men,tvseries,"Drama, History, Thriller",8.5,25440,2023
tt0075520,Jesus of Nazareth,tvseries,"Biography, Drama, History",8.5,25422,1977
tt1353056,RuPaul's Drag Race,tvseries,"Game-Show, Reality-TV",8.5,23975,2009
tt0088727,Anne of Green Gables,tvseries,"Drama, Family",8.5,23208,1985
tt0262985,Queer as Folk,tvseries,"Drama, Romance",8.5,22867,2000
tt9522300,Kaguya-sama: Love is War,tvseries,"Animation, Comedy, Romance",8.5,22137,2019
tt11407524,Hostel Daze,tvseries,"Comedy, Drama",8.5,21552,2019
tt2674806,Inside No. 9,tvseries,"Comedy, Crime, Drama",8.5,21512,2014
tt0346314,Ghost in the Shell: Stand Alone Complex,tvseries,"Action, Animation, Crime",8.5,21403,2002
tt7259746,Queer Eye,tvseries,Reality-TV,8.5,21373,2018
tt0182629,Rurouni Kenshin,tvseries,"Action, Adventure, Animation",8.5,20946,1996
tt6005644,TVF Tripling,tvseries,"Comedy, Drama",8.5,20772,2016
tt1094229,Heartland,tvseries,"Drama, Family",8.5,20716,2007
tt0397150,Garth Marenghi's Darkplace,tvseries,"Comedy, Fantasy, Horror",8.5,20549,2004
tt3673794,Kingdom,tvseries,"Drama, Sport",8.5,20067,2014
tt2155025,Please Like Me,tvseries,"Comedy, Drama, Romance",8.5,20011,2013
tt0047708,Alfred Hitchcock Presents,tvseries,"Crime, Drama, Mystery",8.5,19662,1955
tt12074628,Smiling Friends,tvseries,"Animation, Comedy, Short",8.5,19657,2020
tt0493331,Barareh Nights,tvseries,Comedy,8.5,18764,2005
tt5425186,Horace and Pete,tvseries,"Comedy, Drama",8.5,17778,2016
tt0070644,Scenes from a Marriage,tvseries,Drama,8.5,17446,1973
tt4295140,Chef's Table,tvseries,"Biography, Documentary",8.5,17282,2015
tt0185133,Yu Yu Hakusho: Ghost Files,tvseries,"Action, Adventure, Animation",8.5,16681,1992
tt1230180,The Angry Video Game Nerd,tvseries,"Action, Comedy, Sci-Fi",8.5,16014,2004
tt0131179,Detective Conan,tvseries,"Action, Animation, Comedy",8.5,15982,1996
tt6958022,The Defiant Ones,tvseries,"Biography, Crime, Documentary",8.5,15789,2017
tt11691684,Flower of Evil,tvseries,"Crime, Mystery, Romance",8.5,15458,2020
tt0061287,The Prisoner,tvseries,"Drama, Mystery, Sci-Fi",8.5,15374,1967
tt0098825,House of Cards,tvseries,Drama,8.5,15278,1990
tt0934320,Summer Heights High,tvseries,"Comedy, Drama, Family",8.5,15265,2007
tt26225038,Death's Game,tvseries,"Drama, Fantasy",8.5,15184,2023
tt0807832,Mushi-Shi,tvseries,"Animation, Drama, Fantasy",8.5,15047,2005
tt22185582,Sixer,tvseries,"Drama, Sport",8.5,14143,2022
tt27867155,Mr Bates vs. The Post Office,tvseries,"Biography, Drama",8.5,12923,2024
tt0315008,Great Teacher Onizuka,tvseries,"Animation, Comedy, Drama",8.5,12187,1999
tt0161952,Saint Seiya: Knights of the Zodiac,tvseries,"Action, Adventure, Animation",8.5,11567,1986
tt12369754,Staged,tvseries,"Comedy, Drama",8.5,10740,2020
tt0062550,The Bugs Bunny/Road Runner Hour,tvseries,"Animation, Comedy",8.5,10358,1968
tt11052470,Move to Heaven,tvseries,Drama,8.5,10291,2021
tt2301351,RuPaul's Drag Race All Stars,tvseries,"Game-Show, Reality-TV",8.5,10186,2012
tt5332206,Signal,tvseries,"Crime, Drama, Fantasy",8.5,10002,2016
tt1632701,Suits,tvseries,"Comedy, Drama",8.4,499017,2011
tt0460681,Supernatural,tvseries,"Drama, Fantasy, Horror",8.4,497548,2005
tt2467372,Brooklyn Nine-Nine,tvseries,"Comedy, Crime",8.4,380586,2013
tt0285403,Scrubs,tvseries,"Comedy, Drama",8.4,274187,2001
tt5675620,The Punisher,tvseries,"Action, Crime, Drama",8.4,273476,2017
tt12637874,Fallout,tvseries,"Action, Adventure, Drama",8.4,269913,2024
tt5834204,The Handmaid's Tale,tvseries,"Drama, Sci-Fi, Thriller",8.4,265023,2017
tt1119644,Fringe,tvseries,"Drama, Mystery, Sci-Fi",8.4,261272,2008
tt3920596,Big Little Lies,tvseries,"Crime, Drama, Mystery",8.4,231108,2017
tt7221388,Cobra Kai,tvseries,"Action, Comedy, Drama",8.4,214038,2018
tt9561862,"Love, Death & Robots",tvseries,"Action, Adventure, Animation",8.4,205328,2019
tt0285331,24,tvseries,"Action, Crime, Drama",8.4,199583,2001
tt10155688,Mare of Easttown,tvseries,"Crime, Drama, Mystery",8.4,197407,2021
tt3006802,Outlander,tvseries,"Adventure, Drama, Fantasy",8.4,183860,2014
tt0387199,Entourage,tvseries,"Comedy, Drama",8.4,178771,2004
tt9253284,Andor,tvseries,"Action, Adventure, Drama",8.4,178637,2022
tt2401256,The Night Of,tvseries,"Crime, Drama, Mystery",8.4,177616,2016
tt7657124,The Heroes,tvseries,"Animation, Drama, History",8.4,168645,2008
tt8398600,After Life,tvseries,"Comedy, Drama",8.4,157348,2019
tt1474684,Luther,tvseries,"Crime, Drama, Mystery",8.4,156885,2010
tt0409591,Naruto,tvseries,"Action, Adventure, Animation",8.4,136896,2002
tt2249364,Broadchurch,tvseries,"Crime, Drama, Mystery",8.4,131090,2013
tt2017109,Banshee,tvseries,"Action, Crime, Drama",8.4,130486,2013
tt0458290,Star Wars: The Clone Wars,tvseries,"Action, Adventure, Animation",8.4,126477,2008
tt2149175,The Americans,tvseries,"Crime, Drama, Mystery",8.4,114582,2013
tt0491738,Psych,tvseries,"Comedy, Crime, Mystery",8.4,112755,2006
tt0118480,Stargate SG-1,tvseries,"Action, Adventure, Drama",8.4,103341,1997
tt2788432,American Crime Story,tvseries,"Biography, Crime, Drama",8.4,100083,2016
tt9059760,Normal People,tvseries,"Drama, Romance",8.4,98252,2020
tt1220617,The Inbetweeners,tvseries,Comedy,8.4,96308,2008
tt0060028,Star Trek,tvseries,"Action, Adventure, Sci-Fi",8.4,95128,1966
tt6473300,Mirzapur,tvseries,"Action, Crime, Drama",8.4,88010,2018
tt1442462,The Good Wife,tvseries,"Crime, Drama, Mystery",8.4,84610,2009
tt4189022,Ash vs Evil Dead,tvseries,"Action, Comedy, Horror",8.4,81550,2015
tt0412253,Veronica Mars,tvseries,"Crime, Drama, Mystery",8.4,79367,2004
tt1759761,Veep,tvseries,Comedy,8.4,66300,2012
tt13616990,Chainsaw Man,tvseries,"Action, Adventure, Animation",8.4,65018,2022
tt0262150,Black Books,tvseries,Comedy,8.4,62649,2000
tt5249462,Erased,tvseries,"Animation, Crime, Drama",8.4,62152,2016
tt0995832,Generation Kill,tvseries,"Drama, War",8.4,60646,2008
tt0925266,Pushing Daisies,tvseries,"Comedy, Drama, Fantasy",8.4,60175,2007
tt2384811,Utopia,tvseries,"Drama, Mystery, Sci-Fi",8.4,52428,2013
tt0103584,X-Men,tvseries,"Action, Adventure, Animation",8.4,51317,1992
tt5743796,Warrior,tvseries,"Action, Crime, Drama",8.4,47653,2019
tt0319969,Carnivàle,tvseries,"Drama, Fantasy, Mystery",8.4,47509,2003
tt11247158,The Legend of Vox Machina,tvseries,"Action, Adventure, Animation",8.4,46081,2022
tt1227926,Dr. Horrible's Sing-Along Blog,tvseries,"Comedy, Musical, Sci-Fi",8.4,44467,2008
tt1942683,The Amazing World of Gumball,tvseries,"Adventure, Animation, Comedy",8.4,44261,2011
tt1830379,Top Boy,tvseries,"Crime, Drama, Thriller",8.4,42294,2011
tt0094582,The Wonder Years,tvseries,"Comedy, Drama, Family",8.4,41625,1988
tt0056751,Doctor Who,tvseries,"Adventure, Drama, Family",8.4,40211,1963
tt0458254,The Colbert Report,tvseries,"Comedy, News, Talk-Show",8.4,39298,2005
tt7658402,Harley Quinn,tvseries,"Action, Adventure, Animation",8.4,39119,2019
tt0094535,Red Dwarf,tvseries,"Comedy, Sci-Fi",8.4,37824,1988
tt0472027,John Adams,tvseries,"Biography, Drama, History",8.4,37578,2008
tt2578560,Broad City,tvseries,Comedy,8.4,36592,2014
tt0112175,Spider-Man: The Animated Series,tvseries,"Action, Adventure, Animation",8.4,36590,1994
tt2543312,Halt and Catch Fire,tvseries,Drama,8.4,36124,2014
tt0105946,Babylon 5,tvseries,"Action, Adventure, Drama",8.4,35267,1993
tt6439752,Snowfall,tvseries,"Crime, Drama",8.4,35111,2017
tt0478942,Life on Mars,tvseries,"Crime, Drama, Mystery",8.4,33357,2006
tt1883092,Generation War,tvseries,"Action, Drama, History",8.4,33282,2013
tt4192812,Unforgotten,tvseries,"Crime, Drama, Mystery",8.4,31986,2015
tt7078180,Violet Evergarden,tvseries,"Animation, Drama, Family",8.4,31986,2018
tt13433812,Vincenzo,tvseries,"Action, Comedy, Crime",8.4,31274,2021
tt4378376,Babylon Berlin,tvseries,"Crime, Drama, Thriller",8.4,31003,2017
tt0826760,The Killing,tvseries,"Crime, Drama, Mystery",8.4,30751,2007
tt14168162,Bosch: Legacy,tvseries,"Crime, Drama",8.4,29806,2022
tt8594324,Ghosts,tvseries,"Comedy, Fantasy",8.4,28396,2019
tt6905542,The Dark Crystal: Age of Resistance,tvseries,"Adventure, Family, Fantasy",8.4,27710,2019
tt0086659,'Allo 'Allo!,tvseries,"Comedy, History, War",8.4,27533,1982
tt6205862,Inside Look: The People v. O.J. Simpson - American Crime Story,tvseries,"Documentary, Short",8.4,27423,2016
tt0074028,The Muppet Show,tvseries,"Comedy, Family, Musical",8.4,26699,1976
tt0163503,Top Gear,tvseries,Documentary,8.4,25242,1978
tt0416394,The Mighty Boosh,tvseries,"Comedy, Fantasy, Musical",8.4,24489,2003
tt0235923,Invader ZIM,tvseries,"Action, Adventure, Animation",8.4,22979,2001
tt0098878,Northern Exposure,tvseries,"Comedy, Drama",8.4,22724,1990
tt0108872,My So-Called Life,tvseries,"Comedy, Drama, Romance",8.4,22364,1994
tt0083466,Police Squad!,tvseries,"Comedy, Crime",8.4,21338,1982
tt0408381,Doc Martin,tvseries,"Comedy, Drama, Romance",8.4,20962,2004
tt0976192,The Spectacular Spider-Man,tvseries,"Action, Adventure, Animation",8.4,20285,2008
tt0118266,The New Batman Adventures,tvseries,"Action, Adventure, Animation",8.4,19865,1997
tt1734135,Trollhunters: Tales of Arcadia,tvseries,"Action, Adventure, Animation",8.4,19665,2016
tt0075572,Roots,tvseries,"Biography, Drama, History",8.4,19235,1977
tt0066626,All in the Family,tvseries,"Comedy, Drama",8.4,19225,1971
tt2407574,My Mad Fat Diary,tvseries,"Comedy, Drama, Romance",8.4,19224,2013
tt8681148,This Is Going to Hurt,tvseries,"Biography, Comedy, Drama",8.4,19195,2022
tt0053479,The Andy Griffith Show,tvseries,"Comedy, Family",8.4,17587,1960
tt1553644,The Ricky Gervais Show,tvseries,"Animation, Comedy, Talk-Show",8.4,17284,2010
tt9174582,Brassic,tvseries,"Comedy, Drama",8.4,14840,2019
tt17921714,A Small Light,tvseries,"Biography, Drama, History",8.4,13892,2023
tt0924651,The Graham Norton Show,tvseries,"Comedy, Music, Talk-Show",8.4,13492,2007
tt0098833,Jeeves and Wooster,tvseries,Comedy,8.4,13328,1990
tt13409432,Ranking of Kings,tvseries,"Action, Adventure, Animation",8.4,13044,2021
tt10183988,Julie and the Phantoms,tvseries,"Adventure, Comedy, Drama",8.4,12672,2020
tt0184135,The League of Gentlemen,tvseries,"Comedy, Horror",8.4,12527,1999
tt0054533,The Dick Van Dyke Show,tvseries,"Comedy, Family",8.4,12214,1961
tt5514358,Steins;Gate 0,tvseries,"Animation, Drama, Mystery",8.4,12168,2018
tt24640580,Moving,tvseries,"Action, Adventure, Fantasy",8.4,12041,2023
tt4284216,Healer,tvseries,"Action, Comedy, Crime",8.4,11801,2014
tt0437729,The Late Late Show with Craig Ferguson,tvseries,"Comedy, Music, Talk-Show",8.4,11608,2005
tt1493239,Terriers,tvseries,"Comedy, Crime, Drama",8.4,11409,2010
tt0096626,The Kids in the Hall,tvseries,Comedy,8.4,11257,1988
tt10324164,Prehistoric Planet,tvseries,"Animation, Documentary, History",8.4,11081,2022
tt0112084,Mr. Show with Bob and David,tvseries,Comedy,8.4,10717,1995
tt6461346,Stranger,tvseries,"Crime, Drama, Mystery",8.4,10673,2017
tt0092571,Anne of Avonlea,tvseries,"Drama, Family, Romance",8.4,10428,1987
tt0105933,The Adventures of Pete & Pete,tvseries,"Comedy, Drama, Family",8.4,10157,1992
tt8146754,Infinity Train,tvseries,"Action, Adventure, Animation",8.4,10090,2019
tt0460649,How I Met Your Mother,tvseries,"Comedy, Drama, Romance",8.3,745520,2005
tt0411008,Lost,tvseries,"Adventure, Drama, Fantasy",8.3,618752,2004
tt0455275,Prison Break,tvseries,"Action, Crime, Drama",8.3,603304,2005
tt11198330,House of the Dragon,tvseries,"Action, Adventure, Drama",8.3,453177,2022
tt1796960,Homeland,tvseries,"Crime, Drama, Mystery",8.3,365379,2011
tt8772296,Euphoria,tvseries,Drama,8.3,258445,2019
tt0904208,Californication,tvseries,"Comedy, Drama",8.3,190275,2007
tt0118276,Buffy the Vampire Slayer,tvseries,"Action, Adventure, Drama",8.3,163471,1997
tt11737520,One Piece,tvseries,"Action, Adventure, Comedy",8.3,163023,2023
tt3647998,Taboo,tvseries,"Drama, Mystery, Thriller",8.3,152603,2017
tt2632424,The Originals,tvseries,"Drama, Fantasy, Horror",8.3,151656,2013
tt1695360,The Legend of Korra,tvseries,"Action, Adventure, Animation",8.3,141899,2012
tt13146488,Peacemaker,tvseries,"Action, Adventure, Comedy",8.3,141822,2022
tt0374463,The Pacific,tvseries,"Action, Adventure, Drama",8.3,134769,2010
tt0496424,30 Rock,tvseries,Comedy,8.3,133782,2006
tt5348176,Barry,tvseries,"Action, Comedy, Crime",8.3,127996,2018
tt1637727,The Killing,tvseries,"Crime, Drama, Mystery",8.3,126631,2011
tt7909970,Unbelievable,tvseries,"Crime, Drama",8.3,124606,2019
tt2234222,Orphan Black,tvseries,"Drama, Sci-Fi, Thriller",8.3,119007,2013
tt2699128,The Leftovers,tvseries,"Drama, Fantasy, Mystery",8.3,116936,2014
tt4270492,Billions,tvseries,Drama,8.3,111925,2016
tt11337908,Maid,tvseries,Drama,8.3,106360,2021
tt8714904,Narcos: Mexico,tvseries,"Crime, Drama",8.3,95453,2018
tt2249007,Ray Donovan,tvseries,"Crime, Drama",8.3,95210,2013
tt12590266,Cyberpunk: Edgerunners,tvseries,"Action, Adventure, Animation",8.3,90418,2022
tt6517102,Castlevania,tvseries,"Action, Adventure, Animation",8.3,84396,2017
tt12327578,Star Trek: Strange New Worlds,tvseries,"Action, Adventure, Sci-Fi",8.3,61985,2022
tt0445114,Extras,tvseries,"Comedy, Drama",8.3,61237,2005
tt1344204,Blue Mountain State,tvseries,"Comedy, Sport",8.3,60069,2010
tt18335752,1923,tvseries,"Drama, Western",8.3,59175,2022
tt6611916,Kingdom,tvseries,"Action, Drama, Horror",8.3,56916,2019
tt1699748,Hell on Wheels,tvseries,"Drama, Western",8.3,56762,2011
tt0383126,MythBusters,tvseries,"Documentary, Mystery, Reality-TV",8.3,55370,2003
tt0220880,Courage the Cowardly Dog,tvseries,"Adventure, Animation, Comedy",8.3,52813,1999
tt3358020,Parasyte: The Maxim,tvseries,"Action, Animation, Drama",8.3,52508,2014
tt15477488,Farzi,tvseries,"Crime, Drama, Thriller",8.3,48693,2023
tt0115147,The Daily Show,tvseries,"Comedy, News, Talk-Show",8.3,48546,1996
tt3655448,The Young Pope,tvseries,Drama,8.3,48332,2016
tt1598754,24: Live Another Day,tvseries,"Action, Crime, Drama",8.3,47067,2014
tt13706018,Spy x Family,tvseries,"Action, Animation, Comedy",8.3,44568,2022
tt1466074,Columbo,tvseries,"Crime, Drama, Mystery",8.3,43718,1971
tt1836037,Longmire,tvseries,"Action, Crime, Drama",8.3,41080,2012
tt0187636,Farscape,tvseries,"Action, Adventure, Drama",8.3,41066,1999
tt4565380,Fauda,tvseries,"Action, Drama, Thriller",8.3,39453,2015
tt15469618,Bad Sisters,tvseries,"Comedy, Drama, Thriller",8.3,39256,2022
tt4644488,Dragon Ball Super,tvseries,"Action, Adventure, Animation",8.3,38246,2015
tt1416765,Parenthood,tvseries,"Comedy, Drama",8.3,38081,2010
tt3636060,Poldark,tvseries,"Drama, Romance",8.3,37034,2015
tt4057372,Sugarland,tvseries,"Animation, Comedy, Family",8.3,35971,2019
tt0874936,Life,tvseries,"Crime, Drama, Mystery",8.3,35654,2007
tt1702042,An Idiot Abroad,tvseries,"Adventure, Comedy, Documentary",8.3,34743,2010
tt8694364,Years and Years,tvseries,"Drama, Sci-Fi",8.3,34021,2019
tt5853176,The Good Fight,tvseries,"Crime, Drama",8.3,33417,2017
tt9054904,Why Women Kill,tvseries,"Comedy, Crime, Drama",8.3,33107,2019
tt21209876,Solo Leveling,tvseries,"Action, Adventure, Animation",8.3,32023,2024
tt10244600,Winning Time: The Rise of the Lakers Dynasty,tvseries,"Biography, Drama, Sport",8.3,29999,2022
tt8809646,College Romance,tvseries,"Comedy, Drama, Romance",8.3,29000,2018
tt8688814,The Dragon Prince,tvseries,"Action, Adventure, Animation",8.3,28892,2018
tt0381798,Rescue Me,tvseries,"Comedy, Drama",8.3,28366,2004
tt2183404,Rectify,tvseries,Drama,8.3,27984,2013
tt1984119,Feud,tvseries,"Biography, Drama",8.3,27743,2017
tt2396135,Shetland,tvseries,"Crime, Drama, Mystery",8.3,27345,2013
tt3012698,Olive Kitteridge,tvseries,Drama,8.3,26945,2014
tt1981558,Key and Peele,tvseries,Comedy,8.3,26804,2012
tt13623580,Reservation Dogs,tvseries,"Comedy, Crime",8.3,25700,2021
tt1409055,Dragon Ball Z Kai,tvseries,"Action, Adventure, Animation",8.3,25525,2009
tt0485842,Studio 60 on the Sunset Strip,tvseries,"Comedy, Drama",8.3,25429,2006
tt13293588,Mushoku Tensei: Jobless Reincarnation,tvseries,"Action, Adventure, Animation",8.3,24596,2021
tt0780362,Jane Eyre,tvseries,"Drama, Romance",8.3,22735,2006
tt14518756,Hometown Cha-Cha-Cha,tvseries,"Comedy, Drama, Romance",8.3,22488,2021
tt14192814,Kursadzije,tvseries,"Comedy, Drama, Horror",8.3,22317,2006
tt14674086,Welcome to Wrexham,tvseries,"Documentary, Sport",8.3,22194,2022
tt0948103,Gurren Lagann,tvseries,"Action, Adventure, Animation",8.3,22188,2007
tt8679236,Who Is America?,tvseries,Comedy,8.3,20732,2018
tt0207275,The 10th Kingdom,tvseries,"Adventure, Comedy, Family",8.3,20699,2000
tt6478318,Masum,tvseries,"Crime, Drama, Mystery",8.3,20664,2017
tt7765404,Wayne,tvseries,"Action, Comedy",8.3,20290,2019
tt0179552,The Adventures of Tintin,tvseries,"Action, Adventure, Animation",8.3,19578,1991
tt11775988,Operation MBBS,tvseries,"Comedy, Drama",8.3,19415,2020
tt0160904,MI-5,tvseries,"Action, Crime, Drama",8.3,19001,2002
tt0835434,In Treatment,tvseries,Drama,8.3,18591,2008
tt0839188,Metalocalypse,tvseries,"Animation, Comedy, Music",8.3,18446,2006
tt11070216,Dirin Dirin,tvseries,"Animation, Comedy",8.3,18391,2015
tt13899566,Special Ops 1.5: The Himmat Story,tvseries,"Action, Crime, Drama",8.3,17909,2021
tt0088491,The Bugs Bunny/Looney Tunes Comedy Hour,tvseries,"Animation, Comedy, Family",8.3,17854,1985
tt4277922,Call My Agent!,tvseries,"Comedy, Drama",8.3,17315,2015
tt1626038,The Avengers: Earth's Mightiest Heroes,tvseries,"Action, Adventure, Animation",8.3,16757,2010
tt7222086,Made in Abyss,tvseries,"Action, Adventure, Animation",8.3,16714,2017
tt1279972,Treme,tvseries,"Drama, Music",8.3,16201,2010
tt1685471,This Is England '86,tvseries,"Comedy, Crime, Drama",8.3,14824,2010
tt8888462,Pachinko,tvseries,Drama,8.3,14723,2022
tt0103376,Bottom,tvseries,Comedy,8.3,14502,1991
tt6157148,Weightlifting Fairy Kim Bok-Joo,tvseries,"Comedy, Romance",8.3,13990,2016
tt10975574,Julia,tvseries,"Biography, Drama",8.3,13650,2022
tt0361256,Wonderfalls,tvseries,"Comedy, Drama, Fantasy",8.3,13251,2004
tt0423661,Green Wing,tvseries,"Comedy, Drama",8.3,12991,2004
tt21975436,Kaiju No. 8,tvseries,"Action, Adventure, Animation",8.3,12905,2024
